codigo_IBGE;cidade;player;plano;preco;desconto;dados;taxa_de_instalacao;taxa_de_adesao;apps;vantagens;preco_promocional;detalhe_promocional;adicionais;data_coleta
4321600;TRAMANDAI;VIVO;Vivo Fibra 700Mega + Max;170;-;700 MEGA;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
3157807;Santa Luzia;VIVO;Vivo Fibra 1 Giga + Max;320;-;1 Giga;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
4321600;TRAMANDAI;VIVO;Vivo Fibra 1 Giga + Max;320;-;1 Giga;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 300Mega + Globoplay;125;-;300 Mega;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 300Mega + Globoplay;125;-;300 Mega;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 500Mega + Globoplay;145;-;500 MEGA;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 500Mega + Globoplay;145;-;500 MEGA;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 700Mega + Globoplay;160;-;700 MEGA;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 700Mega + Globoplay;160;-;700 MEGA;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 1 Giga + Globoplay;310;-;1 Giga;0;0;"Globoplay;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Globoplay inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 300Mega + Disney+;133,9;-;300 Mega;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 300Mega + Disney+;133,9;-;300 Mega;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 500Mega + Disney+;154;-;500 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 700Mega + Disney+;170;-;700 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 700Mega + Disney+;170;-;700 MEGA;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 1 Giga + Disney+;320;-;1 Giga;0;0;"Disney+;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Disney+ inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 300Mega + Netflix;140;-;300 Mega;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 300Mega + Netflix;140;-;300 Mega;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 500Mega + Netflix;160;-;500 MEGA;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 500Mega + Netflix;160;-;500 MEGA;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 700Mega + Netflix;170;-;700 MEGA;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 700Mega + Netflix;170;-;700 MEGA;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 1 Giga + Netflix;320;-;1 Giga;0;0;"Netflix;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Assinatura Netflix Padrão inclusa;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 300Mega + Max;139;-;300 Mega;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 300Mega + Max;139;-;300 Mega;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 500Mega + Max;160;-;500 MEGA;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 500Mega + Max;160;-;500 MEGA;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 700Mega + Max;170;-;700 MEGA;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 700Mega + Max;170;-;700 MEGA;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Vivo Fibra 1 Giga + Max;320;-;1 Giga;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Vivo Fibra 1 Giga + Max;320;-;1 Giga;0;0;"Max;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";Fibra + Max;-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Fibra Gamer -Internet 700Mega;170;0;700 MEGA;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Fibra Gamer -Internet 700Mega;170;0;700 MEGA;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Fibra Gamer - Internet 1 Giga;320;0;1 Giga;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Fibra Gamer - Internet 1 Giga;320;0;1 Giga;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Fibra Automonitoramento -Internet 500Mega;136;0;500 MEGA;-;-;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera; Amazon Prime Incluso";-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Fibra Automonitoramento -Internet 500Mega;136;0;500 MEGA;-;-;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera; Amazon Prime Incluso";-; - ;-;30/01/2025
4317509;SANTO ANGELO;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
5205109;CATALAO;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
5003702;Dourados;VIVO;Fibra Gamer -Internet 700Mega;170;0;700 MEGA;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
5003702;Dourados;VIVO;Fibra Gamer - Internet 1 Giga;320;0;1 Giga;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
5003702;Dourados;VIVO;Fibra Automonitoramento -Internet 500Mega;136;0;500 MEGA;-;-;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera; Amazon Prime Incluso";-; - ;-;30/01/2025
5003702;Dourados;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3157807;Santa Luzia;VIVO;Fibra Gamer -Internet 700Mega;170;0;700 MEGA;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
4321600;TRAMANDAI;VIVO;Fibra Gamer -Internet 700Mega;170;0;700 MEGA;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
3157807;Santa Luzia;VIVO;Fibra Gamer - Internet 1 Giga;320;0;1 Giga;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
4321600;TRAMANDAI;VIVO;Fibra Gamer - Internet 1 Giga;320;0;1 Giga;0;0;"ExitLag; Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Ponto cabeado; Amazon Prime Incluso";-; - ;-;30/01/2025
3157807;Santa Luzia;VIVO;Fibra Automonitoramento -Internet 500Mega;136;0;500 MEGA;-;-;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera; Amazon Prime Incluso";-; - ;-;30/01/2025
4321600;TRAMANDAI;VIVO;Fibra Automonitoramento -Internet 500Mega;136;0;500 MEGA;-;-;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera; Amazon Prime Incluso";-; - ;-;30/01/2025
3157807;Santa Luzia;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4321600;TRAMANDAI;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4304630;CAPAO DA CANOA;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4313508;OSORIO;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
5008305;TRES LAGOAS;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
5204508;Caldas Novas;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3154606;RIBEIRAO DAS NEVES;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4305355;Charqueadas;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4306403;DOIS IRMAOS;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
5210000;Inhumas;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3106903;BICAS;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3107406;Bom Despacho;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3110004;Caeté;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3118007;Congonhas;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3130101;Igarapé;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3131901;Itabirito;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3145901;Ouro Branco;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3160702;Santos Dumont;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3516309;Francisco Morato;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3541307;Presidente Epitácio;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
3547700;Santo Anastácio;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4108403;Francisco Beltrão;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4208302;Itapema;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4213500;Porto Belo;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4215703;SANTO AMARO DA IMPERATRIZ;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4216305;São João Batista;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4217204;São Miguel do Oeste;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4218004;Tijucas;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4301636;Balneário Pinhal;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4305454;Cidreira;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4306106;Cruz Alta;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4307609;Estância Velha;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4310330;Imbé;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4310603;Itaqui;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4312401;Montenegro;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4313375;Nova Santa Rita;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
4318002;São Borja;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
5006200;Nova Andradina;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
5200134;Acreúna;VIVO;Fibra Automonitoramento -Internet 500Mega - Gravação;150;0;500 MEGA;0;0;"Amazon prime;Mcafee proteção;Abril news digital;fun kids; Newco+; Skeelo Audiobook; Clube de revistas;Ubook jornais";"Câmera, com armazenamento 3 dias; Amazon Prime Incluso";-; - ;-;30/01/2025
